node,cpu_energy_mj,lpm_energy_mj,radio_tx_energy_mj,radio_rx_energy_mj,total_energy_mj,node_time,total_sent,total_received,bytes_tx,bytes_rx,r2n_latency,lqi,rssi,server_sent,server_received,server_bytes_rx,n2r_latency,hops,rtt_latency,root_time_now
fd00::20b:b:b:b,19,0,0,208,227,3904113,365,343,60,12,437,100,-91,386,685,60,18446744073709551462,2,192,3903959
fd00::20b:b:b:b,19,0,0,208,227,3914722,366,344,60,12,517,100,-91,387,686,60,18446744073709551543,2,192,3914649
fd00::20b:b:b:b,19,0,0,208,227,3925331,367,345,60,12,465,100,-91,388,688,60,18446744073709551515,2,255,3925230
fd00::20b:b:b:b,19,0,0,208,227,3935940,368,346,60,12,370,100,-91,389,690,60,18446744073709551539,2,288,3935863
fd00::20b:b:b:b,19,0,0,208,227,3946549,369,346,60,12,370,100,-91,390,691,60,18446744073709551489,2,288,3946422
fd00::20b:b:b:b,19,0,0,208,227,3957158,370,347,60,12,677,100,-91,391,693,60,18446744073709551484,2,416,3957026
fd00::20b:b:b:b,19,0,0,208,227,3967767,371,348,60,12,658,100,-91,392,695,60,18446744073709551581,2,265,3967732
fd00::20b:b:b:b,19,0,0,207,226,3978376,372,349,60,12,349,100,-91,393,697,60,18446744073709551521,2,197,3978281
fd00::20b:b:b:b,19,0,0,208,227,3988985,373,350,60,12,627,100,-91,394,699,60,18446744073709551523,2,396,3988892
fd00::20b:b:b:b,19,0,0,208,227,3999594,374,351,60,12,704,100,-91,395,701,60,18446744073709551545,2,301,3999523
fd00::20b:b:b:b,19,0,0,208,227,4010203,375,352,60,12,440,100,-91,397,703,60,18446744073709551576,2,248,4010163
fd00::20b:b:b:b,19,0,1,207,227,4020812,376,354,60,12,500,100,-91,398,706,60,8,2,260,4020820
fd00::20b:b:b:b,19,0,0,208,227,4031421,377,355,60,12,380,100,-91,399,708,60,18446744073709551454,2,132,4031259
fd00::20b:b:b:b,19,0,0,208,227,4042030,378,356,60,12,369,100,-91,400,710,60,18446744073709551590,2,130,4042004
fd00::20b:b:b:b,19,0,0,208,227,4052639,379,357,60,12,571,100,-91,401,712,60,18446744073709551485,2,219,4052508
fd00::20b:b:b:b,19,0,0,208,227,4063248,380,358,60,12,409,100,-91,402,714,60,18446744073709551497,2,226,4063129
fd00::20b:b:b:b,19,0,0,208,227,4073857,381,359,60,12,426,100,-91,403,716,60,18446744073709551471,2,172,4073712
fd00::20b:b:b:b,19,0,0,207,226,4084466,382,360,60,12,448,100,-91,404,717,60,18446744073709551493,2,172,4084343
fd00::20b:b:b:b,19,0,0,208,227,4095075,383,361,60,12,511,100,-91,405,719,60,18446744073709551500,2,293,4094959
fd00::20b:b:b:b,19,0,0,208,227,4105684,384,362,60,12,433,100,-91,406,721,60,18446744073709551492,2,338,4105560
fd00::20b:b:b:b,19,0,0,208,227,4116293,385,363,60,12,516,100,-91,407,723,60,18446744073709551540,2,213,4116217
fd00::20b:b:b:b,19,0,0,208,227,4126902,386,364,60,12,356,100,-91,408,725,60,18446744073709551530,2,134,4126816
fd00::20b:b:b:b,19,0,0,208,227,4137511,387,365,60,12,734,100,-91,409,727,60,18446744073709551569,2,321,4137464
fd00::20b:b:b:b,19,0,0,208,227,4148120,388,366,60,12,365,100,-91,410,729,60,18446744073709551486,2,129,4147990
fd00::20b:b:b:b,19,0,0,208,227,4158729,389,367,60,12,425,100,-91,411,731,60,18446744073709551514,2,209,4158627
fd00::20b:b:b:b,19,0,0,208,227,4169338,390,368,60,12,471,100,-91,412,733,60,18446744073709551515,2,156,4169237
fd00::20b:b:b:b,19,0,0,208,227,4179947,391,369,60,12,616,100,-91,413,735,60,18446744073709551541,2,262,4179872
fd00::20b:b:b:b,19,0,0,208,227,4190557,392,371,60,12,355,100,-91,415,738,60,13,2,112,4190570
fd00::20b:b:b:b,19,0,0,207,226,4201165,393,372,60,12,341,100,-91,416,740,60,18446744073709551521,2,132,4201070
fd00::20b:b:b:b,19,0,0,208,227,4211774,394,373,60,12,373,100,-91,417,742,60,18446744073709551494,2,134,4211652
fd00::20b:b:b:b,19,0,0,208,227,4222383,395,374,60,12,434,100,-91,418,744,60,18446744073709551515,2,206,4222282
fd00::20b:b:b:b,19,0,0,208,227,4232992,396,375,60,12,457,100,-91,419,746,60,18446744073709551511,2,229,4232887
fd00::20b:b:b:b,19,0,0,208,227,4243601,397,376,60,12,320,100,-91,420,748,60,18446744073709551509,2,242,4243494
fd00::20b:b:b:b,19,0,0,208,227,4254210,398,377,60,12,435,100,-91,421,750,60,18446744073709551511,2,215,4254105
fd00::20b:b:b:b,19,0,0,208,227,4264819,399,378,60,12,433,100,-91,422,752,60,18446744073709551479,2,253,4264682
fd00::20b:b:b:b,19,0,0,208,227,4275428,400,379,60,12,525,100,-91,423,754,60,18446744073709551471,2,298,4275283
fd00::20b:b:b:b,19,0,0,208,227,4286037,401,380,60,12,347,100,-91,424,756,60,18446744073709551529,2,143,4285950
fd00::20b:b:b:b,19,0,0,208,227,4296646,402,381,60,12,364,100,-91,425,757,60,18446744073709551483,2,143,4296513
fd00::20b:b:b:b,19,0,0,208,227,4307255,403,382,60,12,465,100,-91,426,759,60,18446744073709551493,2,228,4307132
fd00::20b:b:b:b,19,0,0,208,227,4317864,404,383,60,12,353,100,-91,427,761,60,18446744073709551480,2,143,4317728
fd00::20b:b:b:b,19,0,0,208,227,4328473,405,384,60,12,394,100,-91,428,763,60,18446744073709551527,2,159,4328384
fd00::20b:b:b:b,19,0,0,208,227,4339082,406,385,60,12,641,100,-91,429,765,60,18446744073709551514,2,297,4338980
fd00::20b:b:b:b,19,0,0,208,227,4349691,407,386,60,12,351,100,-91,430,767,60,18446744073709551490,2,215,4349565
fd00::20b:b:b:b,19,0,0,208,227,4360300,408,387,60,12,416,100,-91,432,769,60,18446744073709551593,2,184,4360277
fd00::20b:b:b:b,19,0,1,207,227,4370909,409,389,60,12,386,100,-91,433,772,60,18446744073709551514,2,192,4370807
fd00::20b:b:b:b,19,0,0,208,227,4381518,410,390,60,12,335,100,-91,434,774,60,18446744073709551482,2,145,4381384
fd00::20b:b:b:b,19,0,0,208,227,4392127,411,391,60,12,529,100,-91,435,776,60,18446744073709551461,2,211,4391972
fd00::20b:b:b:b,19,0,0,208,227,4402736,412,392,60,12,335,100,-91,436,778,60,18446744073709551536,2,229,4402656
fd00::20b:b:b:b,19,0,0,208,227,4413345,413,393,60,12,341,100,-91,437,780,60,18446744073709551507,2,219,4413236
fd00::20b:b:b:b,19,0,0,208,227,4423954,414,394,60,12,580,100,-91,438,782,60,18446744073709551544,2,327,4423882
fd00::20b:b:b:b,19,0,0,208,227,4434563,415,395,60,12,387,100,-91,439,784,60,18446744073709551515,2,143,4434462
fd00::20b:b:b:b,19,0,0,208,227,4445172,416,396,60,12,375,100,-91,440,786,60,18446744073709551535,2,148,4445091
fd00::20b:b:b:b,19,0,0,208,227,4455781,417,397,60,12,360,100,-91,441,788,60,18446744073709551562,2,152,4455727
fd00::20b:b:b:b,19,0,0,208,227,4466390,418,398,60,12,406,100,-91,442,790,60,18446744073709551506,2,202,4466280
fd00::20b:b:b:b,19,0,0,208,227,4476999,419,399,60,12,337,100,-91,443,792,60,18446744073709551503,2,128,4476886
fd00::20b:b:b:b,19,0,0,207,226,4487608,420,400,60,12,445,100,-91,444,794,60,18446744073709551477,2,303,4487469
fd00::20b:b:b:b,19,0,0,208,227,4498217,421,401,60,12,546,100,-91,445,796,60,18446744073709551515,2,277,4498116
fd00::20b:b:b:b,19,0,0,208,227,4508826,422,402,60,12,473,100,-91,446,798,60,18446744073709551491,2,200,4508701
fd00::20b:b:b:b,19,0,1,207,227,4519435,423,403,60,12,313,100,-91,447,800,60,18446744073709551485,2,154,4519304
fd00::20b:b:b:b,19,0,0,208,227,4530044,424,404,60,12,516,100,-91,448,802,60,18446744073709551495,2,230,4529923
fd00::20b:b:b:b,19,0,0,208,227,4540653,425,405,60,12,387,100,-91,450,804,60,18446744073709551506,2,119,4540543
fd00::20b:b:b:b,19,0,0,208,227,4551262,426,407,60,12,372,100,-91,451,807,60,18446744073709551505,2,116,4551151
fd00::20b:b:b:b,19,0,0,208,227,4561871,427,408,60,12,530,100,-91,452,809,60,18446744073709551529,2,205,4561784
fd00::20b:b:b:b,19,0,0,208,227,4572480,428,409,60,12,389,100,-91,453,811,60,18446744073709551491,2,196,4572355
fd00::20b:b:b:b,19,0,0,208,227,4583089,429,410,60,12,582,100,-91,454,813,60,18446744073709551510,2,327,4582983
fd00::20b:b:b:b,19,0,0,208,227,4593698,430,411,60,12,329,100,-91,455,815,60,18446744073709551544,2,142,4593626
fd00::20b:b:b:b,19,0,0,208,227,4604307,431,412,60,12,366,100,-91,456,817,60,18446744073709551488,2,138,4604179
fd00::20b:b:b:b,19,0,0,207,226,4614916,432,413,60,12,394,100,-91,457,819,60,18446744073709551507,2,174,4614807
fd00::20b:b:b:b,19,0,0,208,227,4625525,433,414,60,12,343,100,-91,458,821,60,18446744073709551474,2,129,4625383
fd00::20b:b:b:b,19,0,0,208,227,4636134,434,415,60,12,338,100,-91,459,823,60,18446744073709551471,2,163,4635989
fd00::20b:b:b:b,19,0,0,208,227,4646743,435,416,60,12,359,100,-91,460,825,60,18446744073709551528,2,130,4646655
fd00::20b:b:b:b,19,0,0,208,227,4657352,436,417,60,12,384,100,-91,461,827,60,18446744073709551502,2,230,4657238
fd00::20b:b:b:b,19,0,0,208,227,4667961,437,418,60,12,429,100,-91,462,829,60,18446744073709551493,2,211,4667838
fd00::20b:b:b:b,19,0,0,208,227,4678570,438,419,60,12,571,100,-91,463,831,60,18446744073709551496,2,314,4678450
fd00::20b:b:b:b,19,0,0,208,227,4689179,439,420,60,12,345,100,-91,464,833,60,18446744073709551521,2,218,4689084
fd00::20b:b:b:b,19,0,0,208,227,4699788,440,421,60,12,423,100,-91,465,835,60,18446744073709551487,2,208,4699659
fd00::20b:b:b:b,19,0,0,208,227,4710397,441,423,60,12,360,100,-91,467,838,60,275,2,269,4710672
fd00::20b:b:b:b,19,0,1,207,227,4721006,442,424,60,12,387,100,-91,468,840,60,18446744073709551595,2,223,4720985
fd00::20b:b:b:b,19,0,0,208,227,4731615,443,425,60,12,313,100,-91,469,842,60,18446744073709551530,2,160,4731529
fd00::20b:b:b:b,19,0,0,208,227,4742224,444,426,60,12,472,100,-91,470,844,60,18446744073709551526,2,203,4742134
fd00::20b:b:b:b,19,0,0,208,227,4752833,445,427,60,12,347,100,-91,471,846,60,18446744073709551472,2,108,4752689
fd00::20b:b:b:b,19,0,0,208,227,4763442,446,428,60,12,357,100,-91,472,848,60,18446744073709551513,2,152,4763339
fd00::20b:b:b:b,19,0,0,208,227,4774051,447,429,60,12,347,100,-91,473,850,60,18446744073709551541,2,238,4773976
fd00::20b:b:b:b,19,0,0,208,227,4784660,448,430,60,12,676,100,-91,474,852,60,18446744073709551505,2,270,4784549
fd00::20b:b:b:b,19,0,0,208,227,4795269,449,431,60,12,407,100,-91,475,854,60,18446744073709551462,2,172,4795115
fd00::20b:b:b:b,19,0,0,208,227,4805878,450,432,60,12,345,100,-91,476,856,60,18446744073709551508,2,263,4805770
fd00::20b:b:b:b,19,0,0,208,227,4816487,451,433,60,12,513,100,-91,477,858,60,18446744073709551481,2,211,4816352
fd00::20b:b:b:b,19,0,0,208,227,4827096,452,434,60,12,330,100,-91,478,860,60,18446744073709551536,2,235,4827016
fd00::20b:b:b:b,19,0,0,208,227,4837705,453,435,60,12,558,100,-91,479,862,60,18446744073709551484,2,240,4837573
fd00::20b:b:b:b,19,0,0,208,227,4848314,454,436,60,12,439,100,-91,480,864,60,18446744073709551495,2,387,4848193
fd00::20b:b:b:b,19,0,0,208,227,4858923,455,437,60,12,370,100,-91,481,866,60,18446744073709551478,2,202,4858785
fd00::20b:b:b:b,19,0,0,208,227,4869532,456,438,60,12,317,100,-91,482,868,60,18446744073709551520,2,137,4869436
fd00::20b:b:b:b,19,0,0,208,227,4880141,457,439,60,12,306,100,-91,484,870,60,18446744073709551499,2,89,4880024
fd00::20b:b:b:b,19,0,0,208,227,4890750,458,441,60,12,323,100,-91,485,873,60,18446744073709551553,2,187,4890687
fd00::20b:b:b:b,19,0,0,208,227,4901359,459,442,60,12,460,100,-91,486,875,60,18446744073709551500,2,171,4901243
fd00::20b:b:b:b,19,0,0,208,227,4911968,460,443,60,12,575,100,-91,487,877,60,18446744073709551516,2,285,4911868
fd00::20b:b:b:b,19,0,0,208,227,4922577,461,444,60,12,363,100,-91,488,879,60,18446744073709551518,2,210,4922479
fd00::20b:b:b:b,19,0,1,207,227,4933186,462,445,60,12,473,100,-91,489,881,60,18446744073709551512,2,201,4933082
fd00::20b:b:b:b,19,0,0,208,227,4943795,463,446,60,12,336,100,-91,490,883,60,18446744073709551507,2,178,4943686
fd00::20b:b:b:b,19,0,0,208,227,4954404,464,447,60,12,343,100,-91,491,885,60,18446744073709551527,2,118,4954315
fd00::20b:b:b:b,19,0,0,208,227,4965013,465,448,60,12,527,100,-91,492,887,60,18446744073709551514,2,260,4964911
fd00::20b:b:b:b,19,0,0,208,227,4975622,466,449,60,12,383,100,-91,493,889,60,18446744073709551458,2,275,4975464
fd00::20b:b:b:b,19,0,0,208,227,4986231,467,450,60,12,339,100,-91,494,891,60,18446744073709551507,2,228,4986122
fd00::20b:b:b:b,19,0,0,208,227,4996840,468,451,60,12,380,100,-91,495,892,60,18446744073709551479,2,228,4996703
fd00::20b:b:b:b,19,0,0,208,227,5007449,469,452,60,12,376,100,-91,496,893,60,18446744073709551524,2,228,5007357
fd00::20b:b:b:b,19,0,0,208,227,5018058,470,453,60,12,499,100,-91,497,895,60,18446744073709551513,2,192,5017955
fd00::20b:b:b:b,19,0,0,208,227,5028667,471,454,60,12,384,100,-91,498,897,60,18446744073709551537,2,243,5028588
fd00::20b:b:b:b,19,0,0,208,227,5039276,472,455,60,12,380,100,-91,499,899,60,18446744073709551521,2,128,5039181
fd00::20b:b:b:b,19,0,0,207,226,5049885,473,456,60,12,344,100,-91,500,901,60,18446744073709551490,2,272,5049759
fd00::20b:b:b:b,19,0,0,208,227,5060494,474,458,60,12,362,100,-91,502,904,60,18446744073709551604,2,120,5060482
fd00::20b:b:b:b,19,0,0,208,227,5071103,475,459,60,12,359,100,-91,503,906,60,18446744073709551487,2,153,5070974
fd00::20b:b:b:b,19,0,0,208,227,5081712,476,460,60,12,493,100,-91,504,908,60,18446744073709551511,2,301,5081607
fd00::20b:b:b:b,19,0,0,208,227,5092321,477,461,60,12,441,100,-91,505,910,60,18446744073709551473,2,172,5092178
fd00::20b:b:b:b,19,0,0,208,227,5102930,478,462,60,12,364,100,-91,506,912,60,18446744073709551509,2,151,5102823
fd00::20b:b:b:b,19,0,0,208,227,5113539,479,463,60,12,402,100,-91,507,914,60,18446744073709551481,2,141,5113404
fd00::20b:b:b:b,19,0,0,208,227,5124148,480,464,60,12,562,100,-91,508,916,60,18446744073709551486,2,241,5124018
fd00::20b:b:b:b,19,0,0,208,227,5134757,481,465,60,12,302,100,-91,509,918,60,18446744073709551471,2,183,5134612
fd00::20b:b:b:b,19,0,0,208,227,5145366,482,466,60,12,384,100,-91,510,920,60,18446744073709551492,2,148,5145242
fd00::20b:b:b:b,19,0,0,208,227,5155975,483,467,60,12,480,100,-91,511,922,60,18446744073709551542,2,197,5155901
fd00::20b:b:b:b,19,0,0,208,227,5166584,484,468,60,12,532,100,-91,512,924,60,18446744073709551488,2,239,5166456
fd00::20b:b:b:b,19,0,0,208,227,5177193,485,469,60,12,464,100,-91,513,926,60,18446744073709551475,2,164,5177052
fd00::20b:b:b:b,19,0,0,208,227,5187802,486,470,60,12,365,100,-91,514,928,60,18446744073709551475,2,208,5187661
fd00::20b:b:b:b,19,0,0,208,227,5198411,487,471,60,12,315,100,-91,515,930,60,18446744073709551546,2,336,5198341
fd00::20b:b:b:b,19,0,0,208,227,5209020,488,472,60,12,597,100,-91,516,932,60,18446744073709551519,2,249,5208923
fd00::20b:b:b:b,19,0,0,208,227,5219629,489,473,60,12,549,100,-91,517,934,60,18446744073709551501,2,248,5219514
fd00::20b:b:b:b,19,0,0,207,226,5230238,490,474,60,12,570,100,-91,519,936,60,18446744073709551613,2,359,5230235
fd00::20b:b:b:b,19,0,1,207,227,5240847,491,476,60,12,390,100,-91,520,939,60,18446744073709551518,2,220,5240749
fd00::20b:b:b:b,19,0,0,208,227,5251456,492,477,60,12,372,100,-91,521,941,60,18446744073709551575,2,158,5251415
fd00::20b:b:b:b,19,0,0,208,227,5262065,493,478,60,12,681,100,-91,522,943,60,18446744073709551523,2,304,5261972
fd00::20b:b:b:b,19,0,0,208,227,5272674,494,479,60,12,302,100,-91,523,945,60,18446744073709551473,2,158,5272531
fd00::20b:b:b:b,19,0,0,208,227,5283283,495,480,60,12,361,100,-91,524,947,60,18446744073709551475,2,146,5283142
fd00::20b:b:b:b,19,0,0,208,227,5293892,496,481,60,12,378,100,-91,525,949,60,18446744073709551504,2,166,5293780
fd00::20b:b:b:b,19,0,0,208,227,5304501,497,482,60,12,388,100,-91,526,950,60,18446744073709551509,2,166,5304394
fd00::20b:b:b:b,19,0,0,208,227,5315110,498,483,60,12,450,100,-91,527,952,60,18446744073709551503,2,197,5314997
fd00::20b:b:b:b,19,0,0,208,227,5325719,499,484,60,12,410,100,-91,528,954,60,18446744073709551503,2,196,5325606
fd00::20b:b:b:b,19,0,0,208,227,5336328,500,485,60,12,475,100,-91,529,956,60,18446744073709551504,2,245,5336216
fd00::20b:b:b:b,19,0,0,208,227,5346937,501,486,60,12,623,100,-91,530,958,60,18446744073709551501,2,257,5346822
fd00::20b:b:b:b,19,0,0,208,227,5357546,502,487,60,12,368,100,-91,531,960,60,18446744073709551500,2,175,5357430
fd00::20b:b:b:b,19,0,0,208,227,5368155,503,488,60,12,407,100,-91,532,962,60,18446744073709551536,2,132,5368075
fd00::20b:b:b:b,19,0,0,208,227,5378764,504,489,60,12,411,100,-91,533,964,60,18446744073709551481,2,257,5378629
fd00::20b:b:b:b,19,0,0,208,227,5389373,505,490,60,12,397,100,-91,534,966,60,18446744073709551491,2,222,5389248
fd00::20b:b:b:b,19,0,0,208,227,5399982,506,491,60,12,336,100,-91,535,968,60,18446744073709551486,2,144,5399852
fd00::20b:b:b:b,19,0,0,208,227,5410591,507,492,60,12,417,100,-91,537,970,60,18446744073709551597,2,183,5410572
fd00::20b:b:b:b,19,0,0,207,226,5421200,508,494,60,12,572,100,-91,538,973,60,18446744073709551492,2,256,5421076
fd00::20b:b:b:b,19,0,0,208,227,5431809,509,495,60,12,462,100,-91,539,975,60,18446744073709551480,2,215,5431673
fd00::20b:b:b:b,19,0,0,208,227,5442418,510,496,60,12,364,100,-91,540,976,60,18446744073709551510,2,215,5442312
fd00::20b:b:b:b,19,0,0,208,227,5453027,511,497,60,12,478,100,-91,541,978,60,18446744073709551517,2,218,5452928
fd00::20b:b:b:b,19,0,0,208,227,5463636,512,498,60,12,406,100,-91,542,980,60,18446744073709551516,2,172,5463536
fd00::20b:b:b:b,19,0,0,207,226,5474245,513,499,60,12,348,100,-91,543,982,60,18446744073709551517,2,262,5474146
fd00::20b:b:b:b,19,0,0,208,227,5484854,514,500,60,12,436,100,-91,544,984,60,18446744073709551477,2,227,5484715
fd00::20b:b:b:b,19,0,0,208,227,5495463,515,501,60,12,341,100,-91,545,986,60,18446744073709551531,2,128,5495378
fd00::20b:b:b:b,19,0,0,208,227,5506072,516,502,60,12,383,100,-91,546,988,60,18446744073709551450,2,217,5505906
fd00::20b:b:b:b,19,0,0,208,227,5516681,517,503,60,12,348,100,-91,547,990,60,18446744073709551529,2,159,5516594
fd00::20b:b:b:b,19,0,0,208,227,5527290,518,504,60,12,612,100,-91,548,992,60,18446744073709551497,2,264,5527171
fd00::20b:b:b:b,19,0,0,208,227,5537899,519,505,60,12,403,100,-91,549,994,60,18446744073709551458,2,171,5537741
fd00::20b:b:b:b,19,0,0,208,227,5548508,520,506,60,12,405,100,-91,550,996,60,18446744073709551474,2,196,5548366
fd00::20b:b:b:b,19,0,0,208,227,5559117,521,507,60,12,359,100,-91,551,998,60,18446744073709551476,2,167,5558977
fd00::20b:b:b:b,19,0,0,208,227,5569726,522,508,60,12,373,100,-91,552,1000,60,18446744073709551531,2,246,5569641
fd00::20b:b:b:b,19,0,0,208,227,5580335,523,509,60,12,371,100,-91,554,1002,60,189,2,180,5580524
fd00::20b:b:b:b,19,0,1,207,227,5590944,524,511,60,12,491,100,-91,555,1005,60,18446744073709551600,2,221,5590928
fd00::20b:b:b:b,19,0,0,208,227,5601553,525,512,60,12,440,100,-91,556,1007,60,18446744073709551493,2,208,5601430
fd00::20b:b:b:b,19,0,0,208,227,5612162,526,513,60,12,323,100,-91,557,1009,60,18446744073709551540,2,127,5612086
fd00::20b:b:b:b,19,0,0,208,227,5622771,527,514,60,12,375,100,-91,558,1011,60,18446744073709551549,2,174,5622704
fd00::20b:b:b:b,19,0,0,208,227,5633380,528,515,60,12,587,100,-91,559,1012,60,18446744073709551476,2,174,5633240
fd00::20b:b:b:b,19,0,0,208,227,5643989,529,516,60,12,413,100,-91,560,1014,60,18446744073709551516,2,154,5643889
fd00::20b:b:b:b,19,0,0,208,227,5654598,530,517,60,12,387,100,-91,561,1016,60,18446744073709551512,2,173,5654494
fd00::20b:b:b:b,19,0,0,208,227,5665207,531,518,60,12,437,100,-91,562,1018,60,18446744073709551467,2,328,5665058
fd00::20b:b:b:b,19,0,0,208,227,5675816,532,519,60,12,585,100,-91,563,1020,60,18446744073709551478,2,217,5675678
fd00::20b:b:b:b,19,0,0,207,226,5686425,533,520,60,12,494,100,-91,564,1022,60,18446744073709551454,2,207,5686263
fd00::20b:b:b:b,19,0,0,208,227,5697034,534,521,60,12,484,100,-91,565,1023,60,18446744073709551454,2,207,5696872
fd00::20b:b:b:b,19,0,0,208,227,5707643,535,522,60,12,394,100,-91,566,1025,60,18446744073709551500,2,131,5707527
fd00::20b:b:b:b,19,0,0,208,227,5718252,536,523,60,12,416,100,-91,567,1027,60,18446744073709551537,2,187,5718173
fd00::20b:b:b:b,19,0,0,208,227,5728861,537,524,60,12,373,100,-91,568,1029,60,18446744073709551485,2,140,5728730
fd00::20b:b:b:b,19,0,0,208,227,5739470,538,525,60,12,353,100,-91,569,1031,60,18446744073709551485,2,212,5739339
fd00::20b:b:b:b,19,0,0,208,227,5750079,539,526,60,12,319,100,-91,570,1033,60,18446744073709551527,2,183,5749990
fd00::20b:b:b:b,19,0,0,207,226,5760688,540,528,60,12,561,100,-91,572,1036,60,26,2,230,5760714
fd00::20b:b:b:b,19,0,0,207,226,5771297,541,529,60,12,496,100,-91,573,1038,60,18446744073709551493,2,230,5771174
fd00::20b:b:b:b,19,0,0,208,227,5781906,542,530,60,12,376,100,-91,574,1040,60,18446744073709551496,2,181,5781786
fd00::20b:b:b:b,19,0,0,208,227,5792515,543,531,60,12,447,100,-91,575,1042,60,18446744073709551511,2,194,5792410
fd00::20b:b:b:b,19,0,0,208,227,5803124,544,532,60,12,416,100,-91,576,1044,60,18446744073709551506,2,213,5803014
fd00::20b:b:b:b,19,0,0,208,227,5813733,545,533,60,12,345,100,-91,577,1046,60,18446744073709551522,2,139,5813639
fd00::20b:b:b:b,19,0,0,208,227,5824342,546,534,60,12,383,100,-91,578,1048,60,18446744073709551514,2,217,5824240
fd00::20b:b:b:b,19,0,0,208,227,5834951,547,535,60,12,432,100,-91,579,1050,60,18446744073709551592,2,205,5834927
fd00::20b:b:b:b,19,0,0,208,227,5845560,548,536,60,12,327,100,-91,580,1052,60,18446744073709551497,2,317,5845441
fd00::20b:b:b:b,19,0,0,208,227,5856169,549,537,60,12,413,100,-91,581,1054,60,18446744073709551529,2,200,5856082
fd00::20b:b:b:b,19,0,0,208,227,5866778,550,538,60,12,519,100,-91,582,1056,60,18446744073709551505,2,209,5866667
fd00::20b:b:b:b,19,0,0,208,227,5877387,551,539,60,12,535,100,-91,583,1058,60,18446744073709551486,2,223,5877257
fd00::20b:b:b:b,19,0,0,208,227,5887996,552,540,60,12,446,100,-91,584,1060,60,18446744073709551514,2,256,5887894
fd00::20b:b:b:b,19,0,0,208,227,5898605,553,541,60,12,371,100,-91,585,1062,60,18446744073709551507,2,140,5898496
fd00::20b:b:b:b,19,0,0,207,226,5909214,554,542,60,12,376,100,-91,586,1064,60,18446744073709551475,2,171,5909073
fd00::20b:b:b:b,19,0,0,208,227,5919823,555,543,60,12,429,100,-91,587,1066,60,18446744073709551516,2,178,5919723
fd00::20b:b:b:b,19,0,0,208,227,5930432,556,544,60,12,538,100,-91,589,1068,60,15,2,213,5930447
fd00::20b:b:b:b,19,0,1,207,227,5941041,557,546,60,12,591,100,-91,590,1071,60,18446744073709551513,2,243,5940938
fd00::20b:b:b:b,19,0,0,208,227,5951650,558,547,60,12,685,100,-91,591,1073,60,18446744073709551497,2,274,5951531
fd00::20b:b:b:b,19,0,0,208,227,5962259,559,547,60,12,685,100,-91,592,1074,60,18446744073709551509,2,274,5962152
fd00::20b:b:b:b,19,0,0,208,227,5972868,560,547,60,12,685,100,-91,593,1075,60,18446744073709551522,2,274,5972774
fd00::20b:b:b:b,19,0,0,208,227,5983477,561,548,60,12,757,100,-91,594,1076,60,18446744073709551511,2,274,5983372
fd00::20b:b:b:b,19,0,0,208,227,5994086,562,549,60,12,484,100,-91,595,1078,60,18446744073709551477,2,286,5993947
fd00::20b:b:b:b,19,0,0,208,227,6004695,563,550,60,12,653,100,-91,596,1080,60,18446744073709551520,2,331,6004599
fd00::20b:b:b:b,19,0,0,208,227,6015304,564,551,60,12,608,100,-91,597,1082,60,18446744073709551498,2,300,6015186
fd00::20b:b:b:b,19,0,0,208,227,6025913,565,552,60,12,543,100,-91,598,1084,60,18446744073709551502,2,214,6025799
fd00::20b:b:b:b,19,0,0,208,227,6036522,566,553,60,12,451,100,-91,599,1086,60,18446744073709551508,2,239,6036414
fd00::20b:b:b:b,19,0,0,208,227,6047131,567,554,60,12,469,100,-91,600,1088,60,18446744073709551514,2,233,6047029
fd00::20b:b:b:b,19,0,0,208,227,6057740,568,555,60,12,482,100,-91,601,1090,60,18446744073709551506,2,267,6057630
fd00::20b:b:b:b,19,0,0,208,227,6068349,569,556,60,12,619,100,-91,602,1092,60,18446744073709551475,2,330,6068208
fd00::20b:b:b:b,19,0,0,208,227,6078958,570,557,60,12,728,100,-91,603,1093,60,18446744073709551535,2,330,6078877
fd00::20b:b:b:b,19,0,0,208,227,6089567,571,558,60,12,503,100,-91,604,1094,60,18446744073709551593,2,330,6089544
fd00::20b:b:b:b,19,0,0,208,227,6100176,572,559,60,12,481,100,-91,606,1096,60,28,2,183,6100204
fd00::20b:b:b:b,19,0,0,207,226,6110787,573,561,60,12,568,100,-91,607,1099,60,18446744073709551555,2,305,6110726
fd00::20b:b:b:b,19,0,0,207,226,6121394,574,561,60,12,568,100,-91,608,1100,60,18446744073709551523,2,305,6121301
fd00::20b:b:b:b,19,0,0,208,227,6132003,575,562,60,12,557,100,-91,609,1101,60,18446744073709551529,2,305,6131916
fd00::20b:b:b:b,19,0,0,208,227,6142612,576,562,60,12,557,100,-91,610,1102,60,18446744073709551496,2,305,6142492
fd00::20b:b:b:b,19,0,0,208,227,6153221,577,563,60,12,503,100,-91,611,1104,60,18446744073709551526,2,185,6153131
fd00::20b:b:b:b,19,0,0,208,227,6163830,578,564,60,12,999,100,-91,612,1106,60,18446744073709551520,2,430,6163734
fd00::20b:b:b:b,19,0,0,208,227,6174439,579,565,60,12,633,100,-91,613,1108,60,18446744073709551494,2,272,6174317
fd00::20b:b:b:b,19,0,0,208,227,6185048,580,566,60,12,759,100,-91,614,1109,60,18446744073709551501,2,272,6184933
